,date,삼성전자_vol_exch,삼성전자_price_end,삼성전자_price_high,삼성전자_price_low,usage
593,2021.05.25,0.10736261939892046,0.792717086834734,0.7229729729729729,0.8157644824311491,train
594,2021.05.26,0.08821722035967412,0.7908496732026145,0.7246621621621622,0.8138651471984807,train
595,2021.05.27,0.21876666406750966,0.7871148459383754,0.7162162162162161,0.8024691358024693,train
596,2021.05.28,0.09259255853045074,0.796451914098973,0.7229729729729729,0.8081671415004749,train
597,2021.05.31,0.10378148706224004,0.803921568627451,0.7263513513513512,0.8119658119658121,train
598,2021.06.01,0.11236216270320835,0.8057889822595705,0.7381756756756755,0.8214624881291549,train
599,2021.06.02,0.13979234559360115,0.8095238095238095,0.7398648648648648,0.8252611585944919,train
600,2021.06.03,0.29266099653076566,0.8468720821661999,0.7668918918918918,0.8404558404558405,train
601,2021.06.04,0.1595551162108398,0.8356676003734826,0.7618243243243242,0.8480531813865148,train
602,2021.06.07,0.140741744151076,0.8300653594771241,0.7635135135135135,0.8499525166191834,train
603,2021.06.08,0.09749394077828911,0.8300653594771241,0.7601351351351352,0.8537511870845206,train
604,2021.06.09,0.12226234319987768,0.8151260504201681,0.7499999999999999,0.8404558404558405,train
605,2021.06.10,0.15344025981201365,0.8132586367880486,0.7398648648648648,0.8366571699905033,train
606,2021.06.11,0.11270629683386589,0.8132586367880486,0.7449324324324323,0.8328584995251663,train
607,2021.06.14,0.07152005026889167,0.803921568627451,0.731418918918919,0.8290598290598291,train
608,2021.06.15,0.0659974081848952,0.811391223155929,0.7364864864864865,0.8309591642924977,train
609,2021.06.16,0.12332209145541763,0.8281979458450046,0.7483108108108109,0.8404558404558405,train
610,2021.06.17,0.11176826037210909,0.811391223155929,0.7381756756756755,0.8328584995251663,train
611,2021.06.18,0.1223542876998585,0.803921568627451,0.7347972972972973,0.8290598290598291,train
612,2021.06.21,0.13570264305862217,0.792717086834734,0.7162162162162161,0.8119658119658121,train
613,2021.06.22,0.08576093549908227,0.7945845004668535,0.7212837837837837,0.8176638176638177,train
614,2021.06.23,0.11001229271654973,0.796451914098973,0.7263513513513512,0.8176638176638177,train
615,2021.06.24,0.16722477529185625,0.8169934640522876,0.7398648648648648,0.8214624881291549,train
616,2021.06.25,0.10564506866535865,0.8244631185807656,0.7483108108108109,0.8423551756885092,train
617,2021.06.28,0.08349275385838027,0.8300653594771241,0.7499999999999999,0.8499525166191834,train
618,2021.06.29,0.13198873951121987,0.8132586367880486,0.7516891891891891,0.8347578347578349,train
619,2021.06.30,0.10340103147805756,0.80765639589169,0.7398648648648648,0.8328584995251663,train
620,2021.07.01,0.10449811399688423,0.796451914098973,0.7263513513513512,0.8195631528964863,train
621,2021.07.02,0.05060051120583198,0.7945845004668535,0.7229729729729729,0.8176638176638177,train
622,2021.07.05,0.04568631167583624,0.8020541549953315,0.7297297297297297,0.8195631528964863,train
623,2021.07.06,0.0899319189278149,0.8169934640522876,0.7364864864864865,0.8290598290598291,train
624,2021.07.07,0.1348744906352699,0.8095238095238095,0.7381756756756755,0.8252611585944919,train
625,2021.07.08,0.14266027359414263,0.792717086834734,0.7364864864864865,0.8176638176638177,train
626,2021.07.09,0.21320281110355216,0.7833800186741364,0.7128378378378378,0.8005698005698006,train
627,2021.07.12,0.062416753149366885,0.788982259570495,0.7162162162162161,0.8100664767331435,train
628,2021.07.13,0.06352667623333395,0.7908496732026145,0.7195945945945946,0.8157644824311491,train
629,2021.07.14,0.08345907502342907,0.7852474323062559,0.7094594594594593,0.8024691358024693,train
630,2021.07.15,0.10896142691903528,0.8057889822595705,0.7263513513513512,0.8100664767331435,train
631,2021.07.16,0.07512100806562112,0.7908496732026145,0.7179054054054054,0.8100664767331435,train
632,2021.07.19,0.10185004720508394,0.7759103641456582,0.7027027027027027,0.7967711301044634,train
633,2021.07.20,0.09371534546254125,0.7759103641456582,0.6993243243243242,0.7891737891737892,train
634,2021.07.21,0.09253548029755558,0.7665732959850606,0.7010135135135135,0.7910731244064578,train
635,2021.07.22,0.09560294346265409,0.788982259570495,0.7128378378378378,0.798670465337132,train
636,2021.07.23,0.05462629031090535,0.7815126050420167,0.7145270270270271,0.8043684710351379,train
637,2021.07.26,0.06559333201442996,0.7721755368814192,0.7077702702702703,0.7967711301044634,train
638,2021.07.27,0.08173679784431241,0.7665732959850606,0.706081081081081,0.7910731244064578,train
639,2021.07.28,0.09705378762562071,0.7796451914098972,0.7027027027027027,0.7834757834757836,train
640,2021.07.29,0.11587849849811953,0.7759103641456582,0.706081081081081,0.7967711301044634,train
641,2021.07.30,0.10962652861223667,0.7665732959850606,0.6976351351351352,0.7910731244064578,train
642,2021.08.02,0.08536231918813729,0.7815126050420167,0.7077702702702703,0.794871794871795,train
643,2021.08.03,0.23204785966172664,0.8207282913165266,0.7398648648648648,0.8062678062678063,train
644,2021.08.04,0.2472168162369377,0.8487394957983194,0.768581081081081,0.8537511870845206,train
645,2021.08.05,0.16389983725893353,0.8338001867413631,0.7719594594594593,0.8575498575498576,train
646,2021.08.06,0.1040294391900055,0.8225957049486461,0.7584459459459459,0.8442545109211778,train
647,2021.08.09,0.12940740174878018,0.8225957049486461,0.7550675675675674,0.8366571699905033,train
648,2021.08.10,0.1857528958850424,0.7983193277310925,0.7567567567567567,0.8214624881291549,train
649,2021.08.11,0.30075334652717894,0.7665732959850606,0.7128378378378378,0.7910731244064578,train
650,2021.08.12,0.44189579081618097,0.738562091503268,0.6858108108108109,0.7606837606837608,train
651,2021.08.13,0.6619830773225771,0.6900093370681606,0.6486486486486486,0.7075023741690408,train
652,2021.08.17,0.30894558052078586,0.6862745098039216,0.6334459459459459,0.7056030389363724,train
653,2021.08.18,0.2885471728253688,0.680672268907563,0.6249999999999999,0.6885090218423552,train
654,2021.08.19,0.20675017682843533,0.665732959850607,0.6216216216216216,0.6885090218423552,test
655,2021.08.20,0.20906107110150368,0.658263305322129,0.6131756756756755,0.6771130104463438,train
656,2021.08.23,0.17436762195737104,0.669467787114846,0.6148648648648648,0.6866096866096866,train
657,2021.08.24,0.19336962110414285,0.7124183006535947,0.643581081081081,0.7037037037037038,train
658,2021.08.25,0.20853558581603465,0.7142857142857142,0.6587837837837837,0.7226970560303895,train
659,2021.08.26,0.1427824626890779,0.6937441643323996,0.6520270270270271,0.7169990503323836,train
660,2021.08.27,0.1253348238478189,0.6881419234360411,0.6317567567567567,0.7018043684710352,train
661,2021.08.30,0.0963969979573606,0.6937441643323996,0.6402027027027027,0.7094017094017094,train
662,2021.08.31,0.2354356501073357,0.7329598506069095,0.6604729729729729,0.711301044634378,train
663,2021.09.01,0.13630142317466593,0.734827264239029,0.6672297297297297,0.7416904083570751,train
664,2021.09.02,0.12736903479206424,0.7198879551820727,0.6621621621621622,0.7378917378917379,train
665,2021.09.03,0.08952176589877915,0.73109243697479,0.6604729729729729,0.7435897435897437,train
666,2021.09.06,0.09842472459083242,0.7441643323996265,0.6756756756756755,0.7549857549857552,train
667,2021.09.07,0.10282778115290488,0.7217553688141924,0.6672297297297297,0.7416904083570751,train
668,2021.09.08,0.08604943494179242,0.7254901960784315,0.6554054054054054,0.7359924026590693,train
669,2021.09.09,0.1536006213576247,0.7068160597572362,0.6587837837837837,0.7245963912630581,train
670,2021.09.10,0.06631786352181242,0.7068160597572362,0.6418918918918918,0.7207977207977209,train
671,2021.09.13,0.08138850770118423,0.7254901960784315,0.6537162162162161,0.7264957264957265,train
672,2021.09.14,0.16019304666284656,0.73109243697479,0.6773648648648648,0.7549857549857552,train
673,2021.09.15,0.09805159150481248,0.738562091503268,0.6722972972972973,0.7511870845204179,train
674,2021.09.16,0.10082801738205067,0.7217553688141924,0.6722972972972973,0.7454890788224123,train
675,2021.09.17,0.1383355060625046,0.742296918767507,0.668918918918919,0.7416904083570751,train
676,2021.09.23,0.14725391301379753,0.746031746031746,0.6756756756756755,0.7587844254510921,train
677,2021.09.24,0.09127794310118577,0.7441643323996265,0.6773648648648648,0.764482431149098,train
678,2021.09.27,0.08490450589284153,0.7516339869281046,0.6773648648648648,0.7625830959164294,train
679,2021.09.28,0.128054672076297,0.7254901960784315,0.6790540540540541,0.7473884140550807,train
680,2021.09.29,0.22800940297239408,0.6844070961718021,0.6368243243243242,0.7018043684710352,train
681,2021.09.30,0.18059247880951684,0.6844070961718021,0.6283783783783784,0.6999050332383666,train
682,2021.10.01,0.1326764955469083,0.6676003734827265,0.6148648648648648,0.6847103513770182,train
683,2021.10.05,0.2282592643047679,0.6489262371615312,0.5979729729729729,0.6562203228869897,train
684,2021.10.06,0.16938871901753821,0.6321195144724556,0.5945945945945946,0.6524216524216525,train
685,2021.10.07,0.10799812842069222,0.6377217553688141,0.5827702702702703,0.6543209876543211,train
686,2021.10.08,0.11218621320045953,0.6358543417366946,0.5878378378378378,0.6581196581196581,train
687,2021.10.12,0.3096049196756876,0.5891690009337067,0.5624999999999999,0.6049382716049384,train
688,2021.10.13,0.23009971426424736,0.5854341736694677,0.5405405405405405,0.597340930674264,train
689,2021.10.14,0.1759507833128905,0.596638655462185,0.543918918918919,0.6068376068376068,train
690,2021.10.15,0.15884909467496527,0.6097105508870215,0.5641891891891891,0.6296296296296297,train
691,2021.10.18,0.10570311314204951,0.611577964519141,0.5523648648648648,0.6144349477682812,train
692,2021.10.19,0.059388603301112564,0.6190476190476191,0.5641891891891891,0.6372269705603039,train
693,2021.10.20,0.06688161438988934,0.6134453781512605,0.5641891891891891,0.6334283000949669,train
694,2021.10.21,0.07548998513917042,0.611577964519141,0.5574324324324323,0.6296296296296297,train
695,2021.10.22,0.04643694340719402,0.61531279178338,0.5591216216216216,0.6296296296296297,train
696,2021.10.25,0.06546115451977533,0.611577964519141,0.5574324324324323,0.6201329534662868,train
697,2021.10.26,0.07126596307509812,0.6283846872082166,0.5726351351351352,0.6372269705603039,train
698,2021.10.27,0.06855424060769703,0.6097105508870215,0.5641891891891891,0.6296296296296297,train
699,2021.10.28,0.18903885820437488,0.6209150326797386,0.5844594594594593,0.6201329534662868,train
700,2021.10.29,0.14679478422996062,0.604108309990663,0.5743243243243242,0.623931623931624,train
701,2021.11.01,0.08262197029310227,0.6059757236227825,0.5574324324324323,0.627730294396961,train
702,2021.11.02,0.14442479774596512,0.6358543417366946,0.5844594594594593,0.6429249762583097,train
703,2021.11.03,0.09736823595291651,0.61531279178338,0.5760135135135135,0.6315289648622983,train
704,2021.11.04,0.08629204362495278,0.6190476190476191,0.5743243243243242,0.6391263057929725,train
705,2021.11.05,0.0961728293967591,0.611577964519141,0.5743243243243242,0.6334283000949669,train
706,2021.11.08,0.07817785419045849,0.6190476190476191,0.5574324324324323,0.6258309591642927,train
707,2021.11.09,0.07861566740333249,0.6171802054154996,0.5641891891891891,0.6315289648622983,train
708,2021.11.10,0.058387644577720374,0.611577964519141,0.5624999999999999,0.6334283000949669,train
709,2021.11.11,0.08245192302655123,0.6059757236227825,0.5472972972972973,0.6220322886989554,train
710,2021.11.12,0.06613437033256225,0.6190476190476191,0.5624999999999999,0.627730294396961,train
711,2021.11.15,0.09329699682347935,0.6339869281045751,0.5793918918918918,0.6467236467236467,train
712,2021.11.16,0.07581763491784356,0.6321195144724556,0.581081081081081,0.6543209876543211,train
713,2021.11.17,0.07707918842878585,0.6209150326797386,0.5743243243243242,0.6410256410256411,train
714,2021.11.18,0.06680383758508156,0.611577964519141,0.5641891891891891,0.6334283000949669,train
715,2021.11.19,0.08787227132461058,0.6302521008403361,0.5709459459459459,0.6315289648622983,train
716,2021.11.22,0.26891952500013794,0.6993464052287581,0.6351351351351352,0.6866096866096866,train
717,2021.11.23,0.20515409341733493,0.7068160597572362,0.6486486486486486,0.7150997150997153,train
718,2021.11.24,0.13091758259399577,0.6974789915966386,0.6520270270270271,0.7075023741690408,train
719,2021.11.25,0.09490990218981811,0.676937441643324,0.6334459459459459,0.698005698005698,train
720,2021.11.26,0.10006689666683842,0.6507936507936507,0.6165540540540541,0.6676163342830009,train
721,2021.11.29,0.14291127579268487,0.6507936507936507,0.5979729729729729,0.6562203228869897,train
722,2021.11.30,0.30219344559347777,0.6321195144724556,0.6131756756756755,0.6391263057929725,train
723,2021.12.01,0.204288676579645,0.6900093370681606,0.6283783783783784,0.6600189933523267,train
724,2021.12.02,0.2240569070564039,0.7161531279178337,0.6452702702702703,0.7018043684710352,train
725,2021.12.03,0.16209274017264286,0.7124183006535947,0.6486486486486486,0.7075023741690408,train
726,2021.12.06,0.13952000454111302,0.7254901960784315,0.6604729729729729,0.7226970560303895,train
727,2021.12.07,0.17259584515633508,0.746031746031746,0.6773648648648648,0.7359924026590693,train
728,2021.12.08,0.1996726389303164,0.746031746031746,0.6925675675675674,0.764482431149098,train
729,2021.12.09,0.20021033614038408,0.7609710550887021,0.6858108108108109,0.7625830959164294,train
730,2021.12.10,0.055281811056590385,0.7366946778711485,0.6756756756756755,0.7587844254510921,train
731,2021.12.13,0.12377488726787068,0.734827264239029,0.6874999999999999,0.7530864197530865,train
